x,y,layer
61.42500000000001,55.075,1
73.125,55.075,1
73.57500000000002,55.075,1
83.02500000000003,55.075,1
-6.525000000000006,54.625,1
-6.074999999999989,54.625,1
-5.625,54.625,1
-3.375,54.625,1
-1.5749999999999886,54.625,1
-1.125,54.625,1
9.224999999999994,54.625,1
9.675000000000011,54.625,1
18.224999999999994,54.625,1
18.67500000000001,54.625,1
20.474999999999994,54.625,1
24.974999999999994,54.625,1
25.42500000000001,54.625,1
32.17500000000001,54.625,1
36.224999999999994,54.625,1
39.82500000000002,54.625,1
53.32500000000002,54.625,1
56.025000000000006,54.625,1
83.02500000000003,54.625,1
86.17500000000001,54.625,1
-6.525000000000006,54.175000000000004,1
-6.074999999999989,54.175000000000004,1
-2.924999999999983,54.175000000000004,1
-1.5749999999999886,54.175000000000004,1
-1.125,54.175000000000004,1
-0.22499999999999432,54.175000000000004,1
9.675000000000011,54.175000000000004,1
10.125,54.175000000000004,1
10.575000000000017,54.175000000000004,1
11.925000000000011,54.175000000000004,1
12.375,54.175000000000004,1
13.275000000000006,54.175000000000004,1
18.224999999999994,54.175000000000004,1
18.67500000000001,54.175000000000004,1
19.125,54.175000000000004,1
19.575000000000017,54.175000000000004,1
28.125,54.175000000000004,1
28.575000000000017,54.175000000000004,1
37.57500000000002,54.175000000000004,1
38.474999999999994,54.175000000000004,1
45.224999999999994,54.175000000000004,1
48.375,54.175000000000004,1
-113.625,53.725,1
-113.175,53.725,1
-6.525000000000006,53.725,1
-2.924999999999983,53.725,1
-2.4749999999999943,53.725,1
-2.0250000000000057,53.725,1
-1.5749999999999886,53.725,1
-1.125,53.725,1
-0.674999999999983,53.725,1
-0.22499999999999432,53.725,1
8.775000000000006,53.725,1
9.224999999999994,53.725,1
9.675000000000011,53.725,1
10.125,53.725,1
10.575000000000017,53.725,1
11.474999999999994,53.725,1
18.67500000000001,53.725,1
20.474999999999994,53.725,1
22.275000000000006,53.725,1
23.625,53.725,1
24.075000000000017,53.725,1
27.67500000000001,53.725,1
30.375,53.725,1
49.275000000000006,53.725,1
49.724999999999994,53.725,1
56.025000000000006,53.725,1
86.625,53.725,1
87.07499999999999,53.725,1
87.52500000000003,53.725,1
91.57499999999999,53.725,1
-113.625,53.275000000000006,1
-6.974999999999994,53.275000000000006,1
-6.525000000000006,53.275000000000006,1
-6.074999999999989,53.275000000000006,1
-3.375,53.275000000000006,1
-2.924999999999983,53.275000000000006,1
-2.4749999999999943,53.275000000000006,1
-2.0250000000000057,53.275000000000006,1
-1.5749999999999886,53.275000000000006,1
-1.125,53.275000000000006,1
-0.674999999999983,53.275000000000006,1
5.625,53.275000000000006,1
6.075000000000017,53.275000000000006,1
6.525000000000006,53.275000000000006,1
6.974999999999994,53.275000000000006,1
7.425000000000011,53.275000000000006,1
7.875,53.275000000000006,1
8.325000000000017,53.275000000000006,1
8.775000000000006,53.275000000000006,1
9.224999999999994,53.275000000000006,1
9.675000000000011,53.275000000000006,1
10.125,53.275000000000006,1
10.575000000000017,53.275000000000006,1
14.625,53.275000000000006,1
15.075000000000017,53.275000000000006,1
16.875,53.275000000000006,1
17.775000000000006,53.275000000000006,1
18.224999999999994,53.275000000000006,1
18.67500000000001,53.275000000000006,1
19.575000000000017,53.275000000000006,1
23.17500000000001,53.275000000000006,1
25.875,53.275000000000006,1
29.025000000000006,53.275000000000006,1
34.42500000000001,53.275000000000006,1
44.775000000000006,53.275000000000006,1
45.224999999999994,53.275000000000006,1
48.375,53.275000000000006,1
49.275000000000006,53.275000000000006,1
49.724999999999994,53.275000000000006,1
50.17500000000001,53.275000000000006,1
56.025000000000006,53.275000000000006,1
59.17500000000001,53.275000000000006,1
83.47500000000002,53.275000000000006,1
83.92500000000001,53.275000000000006,1
-8.775000000000006,52.825,1
-2.924999999999983,52.825,1
-2.4749999999999943,52.825,1
-2.0250000000000057,52.825,1
-1.5749999999999886,52.825,1
-1.125,52.825,1
-0.674999999999983,52.825,1
-0.22499999999999432,52.825,1
0.22499999999999432,52.825,1
1.125,52.825,1
1.575000000000017,52.825,1
4.724999999999994,52.825,1
5.175000000000011,52.825,1
5.625,52.825,1
6.075000000000017,52.825,1
6.525000000000006,52.825,1
6.974999999999994,52.825,1
7.425000000000011,52.825,1
7.875,52.825,1
8.325000000000017,52.825,1
8.775000000000006,52.825,1
9.224999999999994,52.825,1
10.125,52.825,1
13.275000000000006,52.825,1
13.724999999999994,52.825,1
15.075000000000017,52.825,1
18.224999999999994,52.825,1
18.67500000000001,52.825,1
19.125,52.825,1
20.474999999999994,52.825,1
36.224999999999994,52.825,1
39.375,52.825,1
39.82500000000002,52.825,1
41.625,52.825,1
-113.625,52.375,1
-2.4749999999999943,52.375,1
-2.0250000000000057,52.375,1
-1.5749999999999886,52.375,1
-1.125,52.375,1
-0.674999999999983,52.375,1
-0.22499999999999432,52.375,1
0.22499999999999432,52.375,1
0.6750000000000114,52.375,1
1.125,52.375,1
1.575000000000017,52.375,1
4.275000000000006,52.375,1
4.724999999999994,52.375,1
5.175000000000011,52.375,1
5.625,52.375,1
6.075000000000017,52.375,1
6.525000000000006,52.375,1
6.974999999999994,52.375,1
7.425000000000011,52.375,1
7.875,52.375,1
8.325000000000017,52.375,1
8.775000000000006,52.375,1
9.224999999999994,52.375,1
9.675000000000011,52.375,1
10.125,52.375,1
10.575000000000017,52.375,1
11.025000000000006,52.375,1
11.474999999999994,52.375,1
12.825000000000017,52.375,1
13.275000000000006,52.375,1
13.724999999999994,52.375,1
14.625,52.375,1
16.42500000000001,52.375,1
16.875,52.375,1
17.325000000000017,52.375,1
17.775000000000006,52.375,1
18.224999999999994,52.375,1
19.125,52.375,1
19.575000000000017,52.375,1
20.474999999999994,52.375,1
20.92500000000001,52.375,1
21.375,52.375,1
22.275000000000006,52.375,1
30.825000000000017,52.375,1
39.375,52.375,1
39.82500000000002,52.375,1
85.27500000000003,52.375,1
103.72500000000002,52.375,1
104.17500000000001,52.375,1
-8.324999999999989,51.925000000000004,1
-3.375,51.925000000000004,1
-2.924999999999983,51.925000000000004,1
-2.4749999999999943,51.925000000000004,1
-2.0250000000000057,51.925000000000004,1
-1.5749999999999886,51.925000000000004,1
-1.125,51.925000000000004,1
-0.674999999999983,51.925000000000004,1
-0.22499999999999432,51.925000000000004,1
0.22499999999999432,51.925000000000004,1
0.6750000000000114,51.925000000000004,1
1.125,51.925000000000004,1
4.275000000000006,51.925000000000004,1
4.724999999999994,51.925000000000004,1
5.175000000000011,51.925000000000004,1
5.625,51.925000000000004,1
6.075000000000017,51.925000000000004,1
6.525000000000006,51.925000000000004,1
6.974999999999994,51.925000000000004,1
7.425000000000011,51.925000000000004,1
7.875,51.925000000000004,1
8.325000000000017,51.925000000000004,1
8.775000000000006,51.925000000000004,1
9.224999999999994,51.925000000000004,1
9.675000000000011,51.925000000000004,1
10.125,51.925000000000004,1
10.575000000000017,51.925000000000004,1
11.025000000000006,51.925000000000004,1
11.474999999999994,51.925000000000004,1
11.925000000000011,51.925000000000004,1
12.375,51.925000000000004,1
15.525000000000006,51.925000000000004,1
16.42500000000001,51.925000000000004,1
16.875,51.925000000000004,1
17.325000000000017,51.925000000000004,1
17.775000000000006,51.925000000000004,1
18.224999999999994,51.925000000000004,1
19.125,51.925000000000004,1
19.575000000000017,51.925000000000004,1
20.025000000000006,51.925000000000004,1
20.474999999999994,51.925000000000004,1
20.92500000000001,51.925000000000004,1
21.375,51.925000000000004,1
22.275000000000006,51.925000000000004,1
23.625,51.925000000000004,1
36.224999999999994,51.925000000000004,1
39.375,51.925000000000004,1
55.125,51.925000000000004,1
107.77500000000003,51.925000000000004,1
113.17500000000001,51.925000000000004,1
113.625,51.925000000000004,1
-3.8249999999999886,51.475,1
-3.375,51.475,1
-2.924999999999983,51.475,1
-2.4749999999999943,51.475,1
-2.0250000000000057,51.475,1
-1.5749999999999886,51.475,1
-1.125,51.475,1
-0.674999999999983,51.475,1
-0.22499999999999432,51.475,1
0.22499999999999432,51.475,1
0.6750000000000114,51.475,1
1.125,51.475,1
1.575000000000017,51.475,1
3.375,51.475,1
3.825000000000017,51.475,1
4.275000000000006,51.475,1
4.724999999999994,51.475,1
5.175000000000011,51.475,1
5.625,51.475,1
6.075000000000017,51.475,1
6.525000000000006,51.475,1
6.974999999999994,51.475,1
7.425000000000011,51.475,1
7.875,51.475,1
8.325000000000017,51.475,1
8.775000000000006,51.475,1
9.224999999999994,51.475,1
9.675000000000011,51.475,1
10.125,51.475,1
10.575000000000017,51.475,1
11.474999999999994,51.475,1
11.925000000000011,51.475,1
12.375,51.475,1
13.275000000000006,51.475,1
14.175000000000011,51.475,1
15.974999999999994,51.475,1
16.875,51.475,1
17.775000000000006,51.475,1
18.67500000000001,51.475,1
19.125,51.475,1
19.575000000000017,51.475,1
20.025000000000006,51.475,1
20.92500000000001,51.475,1
21.375,51.475,1
21.825000000000017,51.475,1
22.724999999999994,51.475,1
31.275000000000006,51.475,1
36.224999999999994,51.475,1
38.92500000000001,51.475,1
39.375,51.475,1
45.67500000000001,51.475,1
46.125,51.475,1
71.775,51.475,1
81.22500000000002,51.475,1
-114.075,51.025000000000006,1
-3.375,51.025000000000006,1
-2.924999999999983,51.025000000000006,1
-2.4749999999999943,51.025000000000006,1
-2.0250000000000057,51.025000000000006,1
-1.5749999999999886,51.025000000000006,1
-1.125,51.025000000000006,1
-0.674999999999983,51.025000000000006,1
-0.22499999999999432,51.025000000000006,1
0.22499999999999432,51.025000000000006,1
0.6750000000000114,51.025000000000006,1
1.125,51.025000000000006,1
2.0250000000000057,51.025000000000006,1
2.4749999999999943,51.025000000000006,1
2.9250000000000114,51.025000000000006,1
3.375,51.025000000000006,1
3.825000000000017,51.025000000000006,1
4.275000000000006,51.025000000000006,1
4.724999999999994,51.025000000000006,1
5.175000000000011,51.025000000000006,1
5.625,51.025000000000006,1
6.075000000000017,51.025000000000006,1
6.525000000000006,51.025000000000006,1
6.974999999999994,51.025000000000006,1
7.425000000000011,51.025000000000006,1
7.875,51.025000000000006,1
8.325000000000017,51.025000000000006,1
8.775000000000006,51.025000000000006,1
9.224999999999994,51.025000000000006,1
9.675000000000011,51.025000000000006,1
10.125,51.025000000000006,1
10.575000000000017,51.025000000000006,1
11.025000000000006,51.025000000000006,1
11.474999999999994,51.025000000000006,1
11.925000000000011,51.025000000000006,1
12.375,51.025000000000006,1
12.825000000000017,51.025000000000006,1
13.275000000000006,51.025000000000006,1
13.724999999999994,51.025000000000006,1
14.175000000000011,51.025000000000006,1
14.625,51.025000000000006,1
15.075000000000017,51.025000000000006,1
15.525000000000006,51.025000000000006,1
15.974999999999994,51.025000000000006,1
16.42500000000001,51.025000000000006,1
16.875,51.025000000000006,1
17.325000000000017,51.025000000000006,1
18.67500000000001,51.025000000000006,1
19.125,51.025000000000006,1
20.474999999999994,51.025000000000006,1
20.92500000000001,51.025000000000006,1
21.375,51.025000000000006,1
22.275000000000006,51.025000000000006,1
22.724999999999994,51.025000000000006,1
34.875,51.025000000000006,1
70.875,51.025000000000006,1
71.32500000000002,51.025000000000006,1
71.775,51.025000000000006,1
-104.625,50.575,1
-4.275000000000006,50.575,1
-3.8249999999999886,50.575,1
-3.375,50.575,1
-2.4749999999999943,50.575,1
-2.0250000000000057,50.575,1
-1.5749999999999886,50.575,1
-1.125,50.575,1
0.22499999999999432,50.575,1
1.575000000000017,50.575,1
2.4749999999999943,50.575,1
2.9250000000000114,50.575,1
3.375,50.575,1
3.825000000000017,50.575,1
4.275000000000006,50.575,1
4.724999999999994,50.575,1
5.175000000000011,50.575,1
5.625,50.575,1
6.075000000000017,50.575,1
6.525000000000006,50.575,1
6.974999999999994,50.575,1
7.425000000000011,50.575,1
7.875,50.575,1
8.325000000000017,50.575,1
8.775000000000006,50.575,1
9.675000000000011,50.575,1
10.575000000000017,50.575,1
11.025000000000006,50.575,1
11.474999999999994,50.575,1
11.925000000000011,50.575,1
12.375,50.575,1
12.825000000000017,50.575,1
13.275000000000006,50.575,1
13.724999999999994,50.575,1
14.175000000000011,50.575,1
14.625,50.575,1
15.075000000000017,50.575,1
15.525000000000006,50.575,1
15.974999999999994,50.575,1
16.42500000000001,50.575,1
16.875,50.575,1
17.325000000000017,50.575,1
17.775000000000006,50.575,1
18.224999999999994,50.575,1
18.67500000000001,50.575,1
19.125,50.575,1
19.575000000000017,50.575,1
21.825000000000017,50.575,1
23.17500000000001,50.575,1
24.075000000000017,50.575,1
25.42500000000001,50.575,1
26.325000000000017,50.575,1
30.375,50.575,1
30.825000000000017,50.575,1
36.67500000000001,50.575,1
57.375,50.575,1
137.02500000000003,50.575,1
-96.975,50.125,1
-5.174999999999983,50.125,1
2.4749999999999943,50.125,1
2.9250000000000114,50.125,1
3.375,50.125,1
3.825000000000017,50.125,1
4.275000000000006,50.125,1
6.974999999999994,50.125,1
7.425000000000011,50.125,1
7.875,50.125,1
8.325000000000017,50.125,1
8.775000000000006,50.125,1
9.224999999999994,50.125,1
10.125,50.125,1
11.025000000000006,50.125,1
11.474999999999994,50.125,1
11.925000000000011,50.125,1
12.375,50.125,1
12.825000000000017,50.125,1
14.175000000000011,50.125,1
14.625,50.125,1
15.075000000000017,50.125,1
15.525000000000006,50.125,1
15.974999999999994,50.125,1
16.42500000000001,50.125,1
17.775000000000006,50.125,1
18.224999999999994,50.125,1
18.67500000000001,50.125,1
19.125,50.125,1
19.575000000000017,50.125,1
20.025000000000006,50.125,1
20.474999999999994,50.125,1
20.92500000000001,50.125,1
21.375,50.125,1
21.825000000000017,50.125,1
22.275000000000006,50.125,1
22.724999999999994,50.125,1
24.075000000000017,50.125,1
28.575000000000017,50.125,1
30.375,50.125,1
30.825000000000017,50.125,1
36.224999999999994,50.125,1
45.224999999999994,50.125,1
57.375,50.125,1
127.57499999999999,50.125,1
-119.475,49.675000000000004,1
-96.975,49.675000000000004,1
-1.5749999999999886,49.675000000000004,1
0.22499999999999432,49.675000000000004,1
0.6750000000000114,49.675000000000004,1
1.125,49.675000000000004,1
2.4749999999999943,49.675000000000004,1
3.375,49.675000000000004,1
4.724999999999994,49.675000000000004,1
5.625,49.675000000000004,1
6.075000000000017,49.675000000000004,1
6.525000000000006,49.675000000000004,1
6.974999999999994,49.675000000000004,1
7.425000000000011,49.675000000000004,1
7.875,49.675000000000004,1
8.325000000000017,49.675000000000004,1
8.775000000000006,49.675000000000004,1
9.224999999999994,49.675000000000004,1
9.675000000000011,49.675000000000004,1
10.125,49.675000000000004,1
10.575000000000017,49.675000000000004,1
11.025000000000006,49.675000000000004,1
11.474999999999994,49.675000000000004,1
11.925000000000011,49.675000000000004,1
13.275000000000006,49.675000000000004,1
16.875,49.675000000000004,1
17.325000000000017,49.675000000000004,1
17.775000000000006,49.675000000000004,1
18.224999999999994,49.675000000000004,1
18.67500000000001,49.675000000000004,1
19.125,49.675000000000004,1
19.575000000000017,49.675000000000004,1
20.025000000000006,49.675000000000004,1
20.474999999999994,49.675000000000004,1
20.92500000000001,49.675000000000004,1
21.375,49.675000000000004,1
21.825000000000017,49.675000000000004,1
22.275000000000006,49.675000000000004,1
22.724999999999994,49.675000000000004,1
23.17500000000001,49.675000000000004,1
23.625,49.675000000000004,1
24.075000000000017,49.675000000000004,1
25.42500000000001,49.675000000000004,1
29.92500000000001,49.675000000000004,1
34.42500000000001,49.675000000000004,1
-123.975,49.225,1
-123.07499999999999,49.225,1
-122.625,49.225,1
-122.175,49.225,1
-0.22499999999999432,49.225,1
0.22499999999999432,49.225,1
1.125,49.225,1
1.575000000000017,49.225,1
2.0250000000000057,49.225,1
2.4749999999999943,49.225,1
2.9250000000000114,49.225,1
3.825000000000017,49.225,1
4.275000000000006,49.225,1
6.075000000000017,49.225,1
6.525000000000006,49.225,1
6.974999999999994,49.225,1
7.425000000000011,49.225,1
7.875,49.225,1
8.325000000000017,49.225,1
8.775000000000006,49.225,1
9.224999999999994,49.225,1
9.675000000000011,49.225,1
10.125,49.225,1
10.575000000000017,49.225,1
11.025000000000006,49.225,1
11.474999999999994,49.225,1
11.925000000000011,49.225,1
12.375,49.225,1
14.625,49.225,1
16.42500000000001,49.225,1
16.875,49.225,1
17.325000000000017,49.225,1
17.775000000000006,49.225,1
18.224999999999994,49.225,1
18.67500000000001,49.225,1
19.125,49.225,1
19.575000000000017,49.225,1
20.025000000000006,49.225,1
20.474999999999994,49.225,1
21.375,49.225,1
23.625,49.225,1
24.075000000000017,49.225,1
24.525000000000006,49.225,1
26.775000000000006,49.225,1
27.224999999999994,49.225,1
28.575000000000017,49.225,1
32.17500000000001,49.225,1
33.525000000000006,49.225,1
119.92500000000001,49.225,1
120.82499999999999,49.225,1
125.32499999999999,49.225,1
-123.525,48.775000000000006,1
-122.625,48.775000000000006,1
-2.0250000000000057,48.775000000000006,1
1.575000000000017,48.775000000000006,1
2.0250000000000057,48.775000000000006,1
2.4749999999999943,48.775000000000006,1
2.9250000000000114,48.775000000000006,1
6.075000000000017,48.775000000000006,1
7.425000000000011,48.775000000000006,1
7.875,48.775000000000006,1
8.325000000000017,48.775000000000006,1
8.775000000000006,48.775000000000006,1
9.224999999999994,48.775000000000006,1
9.675000000000011,48.775000000000006,1
10.125,48.775000000000006,1
10.575000000000017,48.775000000000006,1
11.025000000000006,48.775000000000006,1
11.474999999999994,48.775000000000006,1
11.925000000000011,48.775000000000006,1
12.375,48.775000000000006,1
12.825000000000017,48.775000000000006,1
13.275000000000006,48.775000000000006,1
14.625,48.775000000000006,1
16.875,48.775000000000006,1
17.325000000000017,48.775000000000006,1
17.775000000000006,48.775000000000006,1
18.224999999999994,48.775000000000006,1
18.67500000000001,48.775000000000006,1
19.125,48.775000000000006,1
20.474999999999994,48.775000000000006,1
21.375,48.775000000000006,1
21.825000000000017,48.775000000000006,1
22.275000000000006,48.775000000000006,1
24.525000000000006,48.775000000000006,1
24.974999999999994,48.775000000000006,1
26.775000000000006,48.775000000000006,1
37.57500000000002,48.775000000000006,1
38.474999999999994,48.775000000000006,1
39.375,48.775000000000006,1
44.32500000000002,48.775000000000006,1
44.775000000000006,48.775000000000006,1
124.875,48.775000000000006,1
-123.525,48.325,1
-122.175,48.325,1
-4.724999999999994,48.325,1
-4.275000000000006,48.325,1
-2.924999999999983,48.325,1
-2.0250000000000057,48.325,1
-1.5749999999999886,48.325,1
1.575000000000017,48.325,1
2.4749999999999943,48.325,1
2.9250000000000114,48.325,1
4.275000000000006,48.325,1
7.425000000000011,48.325,1
7.875,48.325,1
8.325000000000017,48.325,1
8.775000000000006,48.325,1
9.224999999999994,48.325,1
9.675000000000011,48.325,1
10.125,48.325,1
10.575000000000017,48.325,1
11.025000000000006,48.325,1
11.474999999999994,48.325,1
11.925000000000011,48.325,1
12.375,48.325,1
12.825000000000017,48.325,1
13.275000000000006,48.325,1
13.724999999999994,48.325,1
14.175000000000011,48.325,1
14.625,48.325,1
15.525000000000006,48.325,1
15.974999999999994,48.325,1
16.42500000000001,48.325,1
16.875,48.325,1
17.325000000000017,48.325,1
17.775000000000006,48.325,1
18.224999999999994,48.325,1
20.474999999999994,48.325,1
22.275000000000006,48.325,1
22.724999999999994,48.325,1
23.17500000000001,48.325,1
23.625,48.325,1
24.974999999999994,48.325,1
25.875,48.325,1
32.17500000000001,48.325,1
34.875,48.325,1
35.32500000000002,48.325,1
35.775000000000006,48.325,1
37.125,48.325,1
38.025000000000006,48.325,1
38.474999999999994,48.325,1
38.92500000000001,48.325,1
39.375,48.325,1
39.82500000000002,48.325,1
44.32500000000002,48.325,1
106.875,48.325,1
124.42500000000001,48.325,1
124.875,48.325,1
125.32499999999999,48.325,1
126.22500000000002,48.325,1
126.67500000000001,48.325,1
135.22500000000002,48.325,1
-122.625,47.87500000000001,1
-122.175,47.87500000000001,1
-117.225,47.87500000000001,1
-116.775,47.87500000000001,1
-4.275000000000006,47.87500000000001,1
-3.375,47.87500000000001,1
-2.924999999999983,47.87500000000001,1
-1.5749999999999886,47.87500000000001,1
-0.674999999999983,47.87500000000001,1
0.22499999999999432,47.87500000000001,1
2.0250000000000057,47.87500000000001,1
6.974999999999994,47.87500000000001,1
7.425000000000011,47.87500000000001,1
7.875,47.87500000000001,1
8.325000000000017,47.87500000000001,1
8.775000000000006,47.87500000000001,1
9.224999999999994,47.87500000000001,1
9.675000000000011,47.87500000000001,1
10.125,47.87500000000001,1
10.575000000000017,47.87500000000001,1
11.025000000000006,47.87500000000001,1
11.474999999999994,47.87500000000001,1
11.925000000000011,47.87500000000001,1
12.375,47.87500000000001,1
12.825000000000017,47.87500000000001,1
13.275000000000006,47.87500000000001,1
13.724999999999994,47.87500000000001,1
15.974999999999994,47.87500000000001,1
16.42500000000001,47.87500000000001,1
17.325000000000017,47.87500000000001,1
17.775000000000006,47.87500000000001,1
18.224999999999994,47.87500000000001,1
18.67500000000001,47.87500000000001,1
19.125,47.87500000000001,1
20.474999999999994,47.87500000000001,1
20.92500000000001,47.87500000000001,1
21.825000000000017,47.87500000000001,1
27.67500000000001,47.87500000000001,1
28.125,47.87500000000001,1
33.525000000000006,47.87500000000001,1
34.875,47.87500000000001,1
35.32500000000002,47.87500000000001,1
37.57500000000002,47.87500000000001,1
38.025000000000006,47.87500000000001,1
38.474999999999994,47.87500000000001,1
39.82500000000002,47.87500000000001,1
40.275000000000006,47.87500000000001,1
106.42500000000001,47.87500000000001,1
106.875,47.87500000000001,1
107.32499999999999,47.87500000000001,1
122.625,47.87500000000001,1
123.52500000000003,47.87500000000001,1
124.42500000000001,47.87500000000001,1
125.32499999999999,47.87500000000001,1
125.77500000000003,47.87500000000001,1
126.22500000000002,47.87500000000001,1
126.67500000000001,47.87500000000001,1
128.925,47.87500000000001,1
-122.625,47.425000000000004,1
-122.175,47.425000000000004,1
-52.875,47.425000000000004,1
-2.4749999999999943,47.425000000000004,1
-2.0250000000000057,47.425000000000004,1
-1.5749999999999886,47.425000000000004,1
-1.125,47.425000000000004,1
-0.674999999999983,47.425000000000004,1
-0.22499999999999432,47.425000000000004,1
0.6750000000000114,47.425000000000004,1
1.125,47.425000000000004,1
5.175000000000011,47.425000000000004,1
6.075000000000017,47.425000000000004,1
6.974999999999994,47.425000000000004,1
7.425000000000011,47.425000000000004,1
7.875,47.425000000000004,1
8.325000000000017,47.425000000000004,1
8.775000000000006,47.425000000000004,1
9.224999999999994,47.425000000000004,1
9.675000000000011,47.425000000000004,1
11.474999999999994,47.425000000000004,1
18.224999999999994,47.425000000000004,1
18.67500000000001,47.425000000000004,1
19.125,47.425000000000004,1
19.575000000000017,47.425000000000004,1
21.375,47.425000000000004,1
21.825000000000017,47.425000000000004,1
28.125,47.425000000000004,1
28.575000000000017,47.425000000000004,1
29.025000000000006,47.425000000000004,1
34.42500000000001,47.425000000000004,1
38.92500000000001,47.425000000000004,1
39.375,47.425000000000004,1
39.82500000000002,47.425000000000004,1
40.275000000000006,47.425000000000004,1
42.07500000000002,47.425000000000004,1
123.07499999999999,47.425000000000004,1
123.52500000000003,47.425000000000004,1
123.97500000000002,47.425000000000004,1
125.77500000000003,47.425000000000004,1
126.22500000000002,47.425000000000004,1
126.67500000000001,47.425000000000004,1
127.125,47.425000000000004,1
130.27500000000003,47.425000000000004,1
132.075,47.425000000000004,1
-123.07499999999999,46.975,1
-122.625,46.975,1
